league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
GER-Bundesliga,2025-26,RB Leipzig,Kosta Nedeljković,SRB,DF,19-258,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SRB,DF,19-258,2005.0,0.0,2,0,2,0,0,0,2,0,0,0.0,0,0.0,2,8,0,0,0,0,0,0,0,0,possession,SRB,DF,19-258,2005.0,1,1.0,1.0,0.6,0.0,0,0.0,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,2.01,0.1,0.0,0.1,6.98,6.87,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SRB,DF,19-258,2005.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,SRB,DF,19-258,2005.0,0.0,1,1,100.0,11,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,SRB,DF,19-258,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SRB,DF,19-258,2005.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SRB,DF,19-258,2005.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
GER-Bundesliga,2024-25,RB Leipzig,Kosta Nedeljković,SRB,DF,18.0,2005.0,10,6,479,5.3,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.7,10,16,27,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,standard,SRB,DF,18.0,2005.0,5.3,283,16,66,116,102,5,283,4,1,25.0,2,50.0,120,670,346,10,7,1,4,1,170,27,possession,SRB,DF,18.0,2005.0,10,479.0,48.0,15.7,5.3,6,69.0,1,4,17.0,4,1.1,7.0,8.0,-1.0,-0.19,-0.4,6.4,8.5,-2.0,-0.39,-0.22,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SRB,DF,18.0,2005.0,5.3,11,8,5,6,0,6,10,60.0,4,6,4,2,2,13,14,0,defense,SRB,DF,18.0,2005.0,5.3,194,238,81.5,3195,1052,103,111,92.8,69,87,79.3,19,32,59.4,0,0.3,0.6,-0.3,3,9,9,2,16,passing,SRB,DF,18.0,2005.0,5.3,6,1.13,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SRB,DF,18.0,2005.0,5.3,238,194,42,1,0,0,17,41,0,0,0,0,194,2,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SRB,DF,18.0,2005.0,5.3,0,4,0,0.0,0.75,0.0,0.0,0.0,16.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,shooting,SRB,DF,18.0,2005.0,5.3,1.0,0.0,0.0,7.0,1.0,1.0,17.0,2.0,8.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,misc
GER-Bundesliga,2023-24,RB Leipzig,Lukas Klostermann,GER,DF,27.0,1996.0,25,16,1436,16.0,1,0,1,1,0,0,3,0,0.7,0.7,0.4,1.1,14,90,13,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,standard,GER,DF,27.0,1996.0,16.0,1305,101,456,778,74,7,1305,1,0,0.0,1,100.0,822,3655,2038,14,9,0,4,0,936,13,possession,GER,DF,27.0,1996.0,25,1436.0,57.0,46.9,16.0,16,84.0,13,9,10.0,4,2.04,34.0,22.0,12.0,0.75,-0.69,34.1,18.0,16.1,1.01,0.48,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,DF,27.0,1996.0,16.0,15,10,7,7,1,4,13,30.8,9,25,12,13,13,28,64,1,defense,GER,DF,27.0,1996.0,16.0,1035,1155,89.6,19235,6293,340,372,91.4,610,647,94.3,77,112,68.8,0,0.4,0.9,-0.4,5,77,7,0,90,passing,GER,DF,27.0,1996.0,16.0,14,0.88,13,0,0,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,DF,27.0,1996.0,16.0,1155,1126,28,14,3,4,8,14,0,0,0,0,1035,1,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,DF,27.0,1996.0,16.0,1,6,2,33.3,0.38,0.13,0.17,0.5,16.2,0,0,0,0.7,0.7,0.12,0.3,0.3,shooting,GER,DF,27.0,1996.0,16.0,3.0,0.0,0.0,11.0,5.0,1.0,8.0,13.0,10.0,0.0,0.0,0.0,81.0,16.0,32.0,33.3,misc
GER-Bundesliga,2024-25,RB Leipzig,Lukas Klostermann,GER,DF,28.0,1996.0,28,20,1838,20.4,1,0,1,1,0,0,5,0,0.3,0.3,0.1,0.4,16,83,26,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.02,0.02,0.02,standard,GER,DF,28.0,1996.0,20.4,1472,161,608,751,118,13,1472,5,4,80.0,1,20.0,752,3051,1573,16,14,1,9,0,988,26,possession,GER,DF,28.0,1996.0,28,1838.0,66.0,60.1,20.4,20,85.0,15,8,17.0,3,1.64,26.0,24.0,2.0,0.1,-0.12,26.5,32.7,-6.2,-0.3,-0.26,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,DF,28.0,1996.0,20.4,27,14,18,7,2,14,24,58.3,10,31,17,14,24,51,143,3,defense,GER,DF,28.0,1996.0,20.4,1071,1211,88.4,18474,6021,455,482,94.4,556,606,91.7,51,89,57.3,0,0.1,0.7,-0.1,2,80,7,1,83,passing,GER,DF,28.0,1996.0,20.4,17,0.83,14,2,0,1,0,0,2,0.1,2,0,0,0,0,0,goal_shot_creation,GER,DF,28.0,1996.0,20.4,1211,1162,46,19,0,1,11,26,0,0,0,0,1071,3,18,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,DF,28.0,1996.0,20.4,1,4,2,50.0,0.2,0.1,0.25,0.5,14.5,0,0,0,0.3,0.3,0.08,0.7,0.7,shooting,GER,DF,28.0,1996.0,20.4,5.0,0.0,0.0,13.0,7.0,0.0,11.0,24.0,14.0,0.0,0.0,0.0,74.0,20.0,30.0,40.0,misc
GER-Bundesliga,2024-25,RB Leipzig,Lutsharel Geertruida,NED,DF,24.0,2000.0,24,17,1557,17.3,1,0,1,1,0,0,2,0,1.1,1.1,1.0,2.0,21,93,34,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.12,standard,NED,DF,24.0,2000.0,17.3,1266,61,375,758,147,19,1266,14,7,50.0,7,50.0,642,2612,1357,21,15,3,14,4,839,34,possession,NED,DF,24.0,2000.0,24,1557.0,65.0,50.9,17.3,17,82.0,11,7,22.0,7,1.5,26.0,27.0,-1.0,-0.06,-0.42,24.1,27.1,-2.9,-0.17,0.06,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,DF,24.0,2000.0,17.3,35,24,24,11,0,15,31,48.4,16,15,4,11,16,51,59,4,defense,NED,DF,24.0,2000.0,17.3,961,1109,86.7,16254,5823,451,493,91.5,428,478,89.5,67,101,66.3,0,1.0,1.6,-1.0,10,94,17,4,93,passing,NED,DF,24.0,2000.0,17.3,25,1.45,22,1,0,0,0,2,1,0.06,1,0,0,0,0,0,goal_shot_creation,NED,DF,24.0,2000.0,17.3,1109,974,132,22,1,3,13,110,0,0,0,0,961,3,12,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,DF,24.0,2000.0,17.3,1,8,1,12.5,0.46,0.06,0.13,1.0,15.2,0,0,0,1.1,1.1,0.14,-0.1,-0.1,shooting,NED,DF,24.0,2000.0,17.3,2.0,0.0,0.0,17.0,6.0,1.0,13.0,16.0,24.0,0.0,1.0,0.0,83.0,12.0,6.0,66.7,misc
GER-Bundesliga,2023-24,RB Leipzig,Mohamed Simakan,FRA,DF,23.0,2000.0,32,23,2138,23.8,2,3,5,2,0,0,8,0,3.9,3.9,3.3,7.2,34,106,76,0.08,0.13,0.21,0.08,0.21,0.16,0.14,0.3,0.16,0.3,standard,FRA,DF,23.0,2000.0,23.8,1852,168,647,987,232,61,1852,22,12,54.5,8,36.4,1132,5202,2747,34,22,8,27,9,1253,76,possession,FRA,DF,23.0,2000.0,32,2138.0,67.0,69.9,23.8,23,84.0,13,9,24.0,0,1.91,49.0,30.0,19.0,0.8,-1.05,46.8,29.1,17.8,0.75,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,23.0,2000.0,23.8,48,29,28,19,1,32,44,72.7,12,36,14,22,29,77,69,0,defense,FRA,DF,23.0,2000.0,23.8,1347,1573,85.6,23904,8042,530,594,89.2,720,790,91.1,83,152,54.6,3,3.3,2.9,-0.3,15,107,5,2,106,passing,FRA,DF,23.0,2000.0,23.8,44,1.85,35,1,1,4,2,1,4,0.17,3,0,0,1,0,0,goal_shot_creation,FRA,DF,23.0,2000.0,23.8,1573,1456,115,51,3,11,18,64,0,0,0,0,1347,2,12,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,23.0,2000.0,23.8,2,30,11,36.7,1.26,0.46,0.07,0.18,11.3,0,0,0,3.9,3.9,0.13,-1.9,-1.9,shooting,FRA,DF,23.0,2000.0,23.8,8.0,0.0,0.0,35.0,25.0,3.0,18.0,29.0,29.0,1.0,1.0,0.0,113.0,60.0,36.0,62.5,misc
GER-Bundesliga,2024-25,RB Leipzig,Mohamed Simakan,FRA,DF,24.0,2000.0,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,standard,FRA,DF,24.0,2000.0,0.6,52,0,9,35,9,2,52,1,0,0.0,0,0.0,27,130,70,3,1,0,0,0,39,4,possession,FRA,DF,24.0,2000.0,1,54.0,54.0,1.8,0.6,1,54.0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,-0.15,0.9,0.8,0.1,0.13,0.33,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,24.0,2000.0,0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,defense,FRA,DF,24.0,2000.0,0.6,42,50,84.0,779,306,15,19,78.9,21,23,91.3,5,5,100.0,0,0.3,0.2,-0.3,3,5,2,1,7,passing,FRA,DF,24.0,2000.0,0.6,3,5.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,24.0,2000.0,0.6,50,44,6,0,0,0,1,6,0,0,0,0,42,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,24.0,2000.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,FRA,DF,24.0,2000.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,75.0,misc
GER-Bundesliga,2024-25,RB Leipzig,Nicolas Seiwald,AUT,"MF,DF",23.0,2001.0,30,20,2084,23.2,0,0,0,0,0,0,2,0,0.2,0.2,1.7,2.0,17,140,30,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.01,0.08,standard,AUT,"MF,DF",23.0,2001.0,23.2,1607,107,442,948,226,8,1607,10,4,40.0,6,60.0,760,2905,1400,17,20,2,9,8,1025,30,possession,AUT,"MF,DF",23.0,2001.0,30,2084.0,69.0,68.1,23.2,20,86.0,15,10,37.0,2,1.47,38.0,36.0,2.0,0.09,-0.19,32.8,39.6,-6.8,-0.29,-0.3,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,AUT,"MF,DF",23.0,2001.0,23.2,53,31,19,29,5,25,50,50.0,25,43,10,33,31,84,76,2,defense,AUT,"MF,DF",23.0,2001.0,23.2,1115,1348,82.7,18798,6983,541,585,92.5,481,573,83.9,84,149,56.4,0,1.7,2.7,-1.7,20,123,27,3,140,passing,AUT,"MF,DF",23.0,2001.0,23.2,49,2.12,39,10,0,0,0,0,3,0.13,3,0,0,0,0,0,goal_shot_creation,AUT,"MF,DF",23.0,2001.0,23.2,1348,1272,70,36,8,3,46,7,26,8,15,0,1115,6,21,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,AUT,"MF,DF",23.0,2001.0,23.2,0,5,0,0.0,0.22,0.0,0.0,0.0,26.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,AUT,"MF,DF",23.0,2001.0,23.2,2.0,0.0,0.0,27.0,2.0,0.0,46.0,31.0,31.0,0.0,0.0,0.0,125.0,24.0,34.0,41.4,misc
GER-Bundesliga,2025-26,RB Leipzig,Ridle Baku,GER,DF,27-145,1998.0,2,2,179,2.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,9,12,11,0.0,0.5,0.5,0.0,0.5,0.07,0.24,0.3,0.07,0.3,standard,GER,DF,27-145,1998.0,2.0,137,6,41,67,33,6,137,4,3,75.0,1,25.0,75,448,315,9,5,1,3,0,82,11,possession,GER,DF,27-145,1998.0,2,179.0,90.0,99.4,2.0,2,90.0,1,0,0.0,0,1.5,2.0,6.0,-4.0,-2.01,-2.01,2.6,2.4,0.2,0.11,-6.87,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,DF,27-145,1998.0,2.0,8,6,5,2,1,6,8,75.0,2,5,1,4,2,10,7,0,defense,GER,DF,27-145,1998.0,2.0,93,108,86.1,1626,623,43,47,91.5,42,49,85.7,7,9,77.8,1,0.5,0.8,0.5,4,8,0,0,12,passing,GER,DF,27-145,1998.0,2.0,4,2.01,4,0,0,0,0,0,1,0.5,1,0,0,0,0,0,goal_shot_creation,GER,DF,27-145,1998.0,2.0,108,96,12,1,0,0,3,11,0,0,0,0,93,0,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,DF,27-145,1998.0,2.0,0,2,1,50.0,1.01,0.5,0.0,0.0,14.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
GER-Bundesliga,2024-25,RB Leipzig,Ridle Baku,GER,"DF,MF",26.0,1998.0,19,15,1275,14.2,2,3,5,2,0,0,1,0,1.4,1.4,1.5,2.9,21,41,97,0.14,0.21,0.35,0.14,0.35,0.1,0.11,0.2,0.1,0.2,standard,GER,"DF,MF",26.0,1998.0,14.2,796,32,151,356,295,32,796,24,16,66.7,6,25.0,383,1742,863,21,17,3,26,14,503,97,possession,GER,"DF,MF",26.0,1998.0,19,1275.0,67.0,41.7,14.2,15,80.0,7,4,19.0,0,1.26,22.0,22.0,0.0,0.0,-0.25,18.2,22.9,-4.7,-0.33,-0.23,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,"DF,MF",26.0,1998.0,14.2,24,19,9,13,2,9,23,39.1,14,18,2,16,9,33,45,0,defense,GER,"DF,MF",26.0,1998.0,14.2,480,638,75.2,7553,2361,262,299,87.6,177,236,75.0,31,56,55.4,3,1.5,1.7,1.5,14,34,17,4,41,passing,GER,"DF,MF",26.0,1998.0,14.2,30,2.12,25,1,2,1,0,1,6,0.42,5,0,0,0,0,1,goal_shot_creation,GER,"DF,MF",26.0,1998.0,14.2,638,547,88,5,5,3,34,83,0,0,0,0,480,3,22,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,"DF,MF",26.0,1998.0,14.2,2,17,5,29.4,1.2,0.35,0.12,0.4,16.7,0,0,0,1.4,1.4,0.08,0.6,0.6,shooting,GER,"DF,MF",26.0,1998.0,14.2,1.0,0.0,0.0,13.0,14.0,3.0,34.0,9.0,19.0,0.0,0.0,0.0,45.0,10.0,17.0,37.0,misc
GER-Bundesliga,2025-26,RB Leipzig,Willi Orban,HUN,DF,32-301,1992.0,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard,HUN,DF,32-301,1992.0,2.0,118,14,45,72,1,0,118,0,0,0.0,0,0.0,75,388,241,1,1,0,1,0,79,0,possession,HUN,DF,32-301,1992.0,2,180.0,90.0,100.0,2.0,2,90.0,2,0,0.0,0,1.5,2.0,6.0,-4.0,-2.0,0.0,2.7,2.4,0.3,0.15,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,DF,32-301,1992.0,2.0,2,2,1,1,0,2,2,100.0,0,3,2,1,1,3,11,0,defense,HUN,DF,32-301,1992.0,2.0,87,94,92.6,1581,514,36,37,97.3,44,45,97.8,6,10,60.0,0,0.1,0.0,-0.1,1,5,0,0,4,passing,HUN,DF,32-301,1992.0,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,HUN,DF,32-301,1992.0,2.0,94,89,4,4,0,0,0,0,0,0,0,0,87,1,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,DF,32-301,1992.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
GER-Bundesliga,2023-24,RB Leipzig,Willi Orban,HUN,DF,30.0,1992.0,19,18,1582,17.6,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,7,97,10,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,standard,HUN,DF,30.0,1992.0,17.6,1563,145,669,847,54,27,1563,3,2,66.7,0,0.0,1043,5338,2799,7,11,0,8,2,1147,10,possession,HUN,DF,30.0,1992.0,19,1582.0,83.0,51.7,17.6,18,88.0,16,1,6.0,0,2.0,45.0,17.0,28.0,1.59,0.98,31.7,19.1,12.6,0.72,-0.07,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,DF,30.0,1992.0,17.6,20,12,8,10,2,9,18,50.0,9,22,13,9,16,36,76,1,defense,HUN,DF,30.0,1992.0,17.6,1251,1396,89.6,23362,8621,395,432,91.4,763,813,93.8,83,124,66.9,0,0.4,0.8,-0.4,7,67,4,1,97,passing,HUN,DF,30.0,1992.0,17.6,22,1.25,22,0,0,0,0,0,4,0.23,4,0,0,0,0,0,goal_shot_creation,HUN,DF,30.0,1992.0,17.6,1396,1352,42,39,0,4,1,3,0,0,0,0,1251,2,7,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,DF,30.0,1992.0,17.6,0,7,2,28.6,0.4,0.11,0.0,0.0,9.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting,HUN,DF,30.0,1992.0,17.6,2.0,0.0,0.0,16.0,10.0,0.0,1.0,16.0,12.0,0.0,0.0,0.0,87.0,54.0,28.0,65.9,misc
